"","Periode","Gemeente","Aantal_werklozen_15_27","Leeftijd","Regio_type","Psychische_klachten","Hoog_risico_angst_depressie"
"708","2022","Baarle-Nassau",800,"18 jaar of ouder","Gemeente  ",18.3,7.1
"709","2022","Baarn",2800,"18 jaar of ouder","Gemeente  ",18.9,8.1
"710","2022","Barendrecht",7200,"18 jaar of ouder","Gemeente  ",20.6,8.8
"711","2022","Barneveld",9600,"18 jaar of ouder","Gemeente  ",17.4,7.8
"712","2022","Beek (L.)",1800,NA,NA,NA,NA
"713","2022","Beekdaelen",4000,"18 jaar of ouder","Gemeente  ",20.9,8.7
"714","2022","Beesel",1700,"18 jaar of ouder","Gemeente  ",19.8,8.6
"715","2022","Berg en Dal",4400,"18 jaar of ouder","Gemeente  ",18.4,7.9
"716","2022","Bergeijk",2600,"18 jaar of ouder","Gemeente  ",17.5,6.8
"717","2022","Bergen (L.)",1600,"18 jaar of ouder","Gemeente  ",18.8,7.7
"718","2022","Bergen (NH.)",3600,"18 jaar of ouder","Gemeente  ",16.9,6.9
"719","2022","Bergen op Zoom",9000,"18 jaar of ouder","Gemeente  ",23.5,10.8
"720","2022","Berkelland",5900,"18 jaar of ouder","Gemeente  ",15.5,7.2
"721","2022","Bernheze",4800,"18 jaar of ouder","Gemeente  ",17.1,7.2
"722","2022","Best",4300,"18 jaar of ouder","Gemeente  ",19.5,8.3
"723","2022","Beuningen",3300,"18 jaar of ouder","Gemeente  ",17.8,7.8
"724","2022","Beverwijk",5800,"18 jaar of ouder","Gemeente  ",23.7,11.8
"725","2022","De Bilt",5300,"18 jaar of ouder","Gemeente  ",18.9,7.8
"726","2022","Bladel",2900,"18 jaar of ouder","Gemeente  ",17.8,7
"727","2022","Blaricum",1300,"18 jaar of ouder","Gemeente  ",16.1,6.6
"728","2022","Bloemendaal",2800,"18 jaar of ouder","Gemeente  ",15.5,6
"729","2022","Bodegraven-Reeuwijk",5000,"18 jaar of ouder","Gemeente  ",18.4,7.8
"730","2022","Boekel",1700,"18 jaar of ouder","Gemeente  ",16.6,7.1
"731","2022","Borger-Odoorn",3100,"18 jaar of ouder","Gemeente  ",17.9,7.9
"732","2022","Borne",3100,"18 jaar of ouder","Gemeente  ",16.9,7.7
"733","2022","Borsele",3200,"18 jaar of ouder","Gemeente  ",17.5,7.1
"734","2022","Boxtel",4700,"18 jaar of ouder","Gemeente  ",19.5,8.5
"735","2022","Breda",30900,"18 jaar of ouder","Gemeente  ",23.7,10.6
"736","2022","Bronckhorst",4800,"18 jaar of ouder","Gemeente  ",15.3,6.6
"737","2022","Brummen",2500,"18 jaar of ouder","Gemeente  ",17.5,7.9
"738","2022","Brunssum",3200,"18 jaar of ouder","Gemeente  ",26,12.1
"739","2022","Bunnik",1900,"18 jaar of ouder","Gemeente  ",16.7,6.4
"740","2022","Bunschoten",3400,"18 jaar of ouder","Gemeente  ",17.6,8
"741","2022","Buren",3700,"18 jaar of ouder","Gemeente  ",16.7,7
"742","2022","Capelle aan den IJssel",9100,"18 jaar of ouder","Gemeente  ",24.3,11.5
"743","2022","Castricum",4700,"18 jaar of ouder","Gemeente  ",17.2,7.2
"744","2022","Coevorden",4700,"18 jaar of ouder","Gemeente  ",17.4,8
"745","2022","Cranendonck",2700,"18 jaar of ouder","Gemeente  ",18.7,7.5
"746","2022","Culemborg",3900,"18 jaar of ouder","Gemeente  ",20.7,9.4
"747","2022","Dalfsen",4200,"18 jaar of ouder","Gemeente  ",15.2,6.3
"748","2022","Dantumadiel",2600,"18 jaar of ouder","Gemeente  ",17.5,7.3
"749","2022","Delft",26500,"18 jaar of ouder","Gemeente  ",27.8,13
"750","2022","Deurne",4500,"18 jaar of ouder","Gemeente  ",18.2,7.8
"751","2022","Deventer",15400,"18 jaar of ouder","Gemeente  ",22.2,11.1
"752","2022","Diemen",6400,"18 jaar of ouder","Gemeente  ",27.5,12.2
"753","2022","Dijk en Waard",12500,"18 jaar of ouder","Gemeente  ",20.2,9.2
"754","2022","Dinkelland",4200,"18 jaar of ouder","Gemeente  ",15.6,6.2
"755","2022","Doesburg",1400,"18 jaar of ouder","Gemeente  ",21.3,10.4
"756","2022","Doetinchem",8300,"18 jaar of ouder","Gemeente  ",19.9,9.7
"757","2022","Dongen",3600,"18 jaar of ouder","Gemeente  ",19.9,8.6
"758","2022","Dordrecht",17200,"18 jaar of ouder","Gemeente  ",25.4,12.1
"759","2022","Drechterland",2800,"18 jaar of ouder","Gemeente  ",17.4,7.4
"760","2022","Drimmelen",3500,"18 jaar of ouder","Gemeente  ",18.4,7.5
"761","2022","Dronten",6500,"18 jaar of ouder","Gemeente  ",19.5,9.1
"762","2022","Druten",2700,"18 jaar of ouder","Gemeente  ",18.3,8.2
"763","2022","Duiven",3400,"18 jaar of ouder","Gemeente  ",18.5,8.4
"764","2022","Echt-Susteren",3700,"18 jaar of ouder","Gemeente  ",21.4,8.7
"765","2022","Edam-Volendam",5500,"18 jaar of ouder","Gemeente  ",17.5,7.4
"766","2022","Ede",18800,"18 jaar of ouder","Gemeente  ",19.5,8.9
"767","2022","Eemnes",1300,"18 jaar of ouder","Gemeente  ",16.8,6.9
"768","2022","Eemsdelta",5800,"18 jaar of ouder","Gemeente  ",22.1,10
"769","2022","Eersel",2600,"18 jaar of ouder","Gemeente  ",17,6.7
"770","2022","Eijsden-Margraten",2900,"18 jaar of ouder","Gemeente  ",18.5,7.1
"771","2022","Eindhoven",43200,"18 jaar of ouder","Gemeente  ",26,12.4
"772","2022","Elburg",3500,"18 jaar of ouder","Gemeente  ",17.6,8
"773","2022","Emmen",14800,"18 jaar of ouder","Gemeente  ",20.7,10
"774","2022","Enkhuizen",2400,"18 jaar of ouder","Gemeente  ",21.7,9.7
"775","2022","Enschede",31700,"18 jaar of ouder","Gemeente  ",24.8,12.8
"776","2022","Epe",4200,"18 jaar of ouder","Gemeente  ",17.4,7.7
"777","2022","Ermelo",3900,"18 jaar of ouder","Gemeente  ",17.9,7.9
"778","2022","Etten-Leur",5800,"18 jaar of ouder","Gemeente  ",21.6,9.4
"779","2022","De Fryske Marren",6900,"18 jaar of ouder","Gemeente  ",16.5,7.1
"780","2022","Geertruidenberg",2900,"18 jaar of ouder","Gemeente  ",20,8.7
"781","2022","Geldrop-Mierlo",5300,"18 jaar of ouder","Gemeente  ",20.1,8.7
"782","2022","Gemert-Bakel",4100,"18 jaar of ouder","Gemeente  ",18,7.8
"783","2022","Gennep",2300,"18 jaar of ouder","Gemeente  ",18.4,7.9
"784","2022","Gilze en Rijen",3600,"18 jaar of ouder","Gemeente  ",19.9,8.7
"785","2022","Goeree-Overflakkee",6900,"18 jaar of ouder","Gemeente  ",18.8,7.8
"786","2022","Goes",5200,"18 jaar of ouder","Gemeente  ",20.3,8.5
"787","2022","Goirle",2800,"18 jaar of ouder","Gemeente  ",18.4,7.4
"788","2022","Gooise Meren",7300,"18 jaar of ouder","Gemeente  ",19.3,7.9
"789","2022","Gorinchem",5600,"18 jaar of ouder","Gemeente  ",24,11.6
"790","2022","Gouda",10900,"18 jaar of ouder","Gemeente  ",23.9,11
"791","2022","'s-Gravenhage (gemeente)",89000,NA,NA,NA,NA
"792","2022","Groningen (gemeente)",63200,NA,NA,NA,NA
"793","2022","Gulpen-Wittem",1500,"18 jaar of ouder","Gemeente  ",19.7,8.2
"794","2022","Haaksbergen",3300,"18 jaar of ouder","Gemeente  ",16.4,7.3
"795","2022","Haarlem",21000,"18 jaar of ouder","Gemeente  ",23.9,11.3
"796","2022","Haarlemmermeer",23600,"18 jaar of ouder","Gemeente  ",20.6,9.4
"797","2022","Halderberge",3900,"18 jaar of ouder","Gemeente  ",20.1,8.5
"798","2022","Hardenberg",9400,"18 jaar of ouder","Gemeente  ",16.5,7.6
"799","2022","Harderwijk",6900,"18 jaar of ouder","Gemeente  ",20.8,9.7
"800","2022","Hardinxveld-Giessendam",2900,"18 jaar of ouder","Gemeente  ",18.5,8
"801","2022","Harlingen",2100,"18 jaar of ouder","Gemeente  ",18.3,8.4
"802","2022","Hattem",1700,"18 jaar of ouder","Gemeente  ",16.1,6.9
"803","2022","Heemskerk",5200,"18 jaar of ouder","Gemeente  ",21,9.8
"804","2022","Heemstede",2900,"18 jaar of ouder","Gemeente  ",17,6.7
"805","2022","Heerde",2400,"18 jaar of ouder","Gemeente  ",15.9,6.9
"806","2022","Heerenveen",7100,"18 jaar of ouder","Gemeente  ",18.8,8.4
"807","2022","Heerlen",10900,"18 jaar of ouder","Gemeente  ",29.2,14.4
"808","2022","Heeze-Leende",2100,"18 jaar of ouder","Gemeente  ",16.6,6.4
"809","2022","Heiloo",3100,"18 jaar of ouder","Gemeente  ",17.4,7.3
"810","2022","Den Helder",7200,"18 jaar of ouder","Gemeente  ",22,11.1
"811","2022","Hellendoorn",5200,"18 jaar of ouder","Gemeente  ",16.1,7.1
"812","2022","Helmond",13900,"18 jaar of ouder","Gemeente  ",23.7,11.5
"813","2022","Hendrik-Ido-Ambacht",4300,"18 jaar of ouder","Gemeente  ",20,8.7
"814","2022","Hengelo (O.)",12500,NA,NA,NA,NA
"815","2022","'s-Hertogenbosch",23100,"18 jaar of ouder","Gemeente  ",22.2,10.3
"816","2022","Heumen",2100,"18 jaar of ouder","Gemeente  ",16.8,6.8
"817","2022","Heusden",6000,"18 jaar of ouder","Gemeente  ",19,8.2
"818","2022","Hillegom",2900,"18 jaar of ouder","Gemeente  ",20,9.1
"819","2022","Hilvarenbeek",2000,"18 jaar of ouder","Gemeente  ",16.4,6.2
"820","2022","Hilversum",12400,"18 jaar of ouder","Gemeente  ",23.2,10.4
"821","2022","Hoeksche Waard",11700,"18 jaar of ouder","Gemeente  ",18.5,7.6
"822","2022","Hof van Twente",4900,"18 jaar of ouder","Gemeente  ",15.7,6.8
"823","2022","Het Hogeland",6100,"18 jaar of ouder","Gemeente  ",18.9,8
"824","2022","Hollands Kroon",7000,"18 jaar of ouder","Gemeente  ",18.3,8.2
"825","2022","Hoogeveen",8000,"18 jaar of ouder","Gemeente  ",19.3,9.1
"826","2022","Hoorn",10500,"18 jaar of ouder","Gemeente  ",22.2,10.5
"827","2022","Horst aan de Maas",6000,"18 jaar of ouder","Gemeente  ",18.4,7.4
"828","2022","Houten",7100,"18 jaar of ouder","Gemeente  ",18.2,7.7
"829","2022","Huizen",5100,"18 jaar of ouder","Gemeente  ",20.2,9
"830","2022","Hulst",3100,"18 jaar of ouder","Gemeente  ",21.3,8.8
"831","2022","IJsselstein",5000,"18 jaar of ouder","Gemeente  ",20.8,9.3
"832","2022","Kaag en Braassem",3700,"18 jaar of ouder","Gemeente  ",18,7.7
"833","2022","Kampen",8700,"18 jaar of ouder","Gemeente  ",19.5,8.9
"834","2022","Kapelle",1800,"18 jaar of ouder","Gemeente  ",16.9,6.5
"835","2022","Katwijk",9700,"18 jaar of ouder","Gemeente  ",19.5,8.8
"836","2022","Kerkrade",4900,"18 jaar of ouder","Gemeente  ",27,12.5
"837","2022","Koggenland",3400,"18 jaar of ouder","Gemeente  ",17,7.2
"838","2022","Krimpen aan den IJssel",4200,"18 jaar of ouder","Gemeente  ",21,9.3
"839","2022","Krimpenerwaard",8300,"18 jaar of ouder","Gemeente  ",18.6,8
"840","2022","Laarbeek",3100,"18 jaar of ouder","Gemeente  ",17.2,7.3
"841","2022","Land van Cuijk",12400,"18 jaar of ouder","Gemeente  ",17.8,7.7
"842","2022","Landgraaf",4100,"18 jaar of ouder","Gemeente  ",24.9,11.2
"843","2022","Landsmeer",1400,"18 jaar of ouder","Gemeente  ",18.8,7.9
"844","2022","Lansingerland",8600,"18 jaar of ouder","Gemeente  ",18.5,7.8
"845","2022","Laren (NH.)",1200,NA,NA,NA,NA
"846","2022","Leeuwarden",22800,"18 jaar of ouder","Gemeente  ",22.3,10.2
"847","2022","Leiden",28100,"18 jaar of ouder","Gemeente  ",26.3,12.5
"848","2022","Leiderdorp",3500,"18 jaar of ouder","Gemeente  ",20.2,8.8
"849","2022","Leidschendam-Voorburg",9000,"18 jaar of ouder","Gemeente  ",22.6,10
"850","2022","Lelystad",12100,"18 jaar of ouder","Gemeente  ",23.6,11.5
"851","2022","Leudal",4700,"18 jaar of ouder","Gemeente  ",18.8,7.3
"852","2022","Leusden",4000,"18 jaar of ouder","Gemeente  ",17.1,7.3
"853","2022","Lingewaard",6300,"18 jaar of ouder","Gemeente  ",17,7.2
"854","2022","Lisse",3000,"18 jaar of ouder","Gemeente  ",19.2,8.3
"855","2022","Lochem",4100,"18 jaar of ouder","Gemeente  ",15.2,6.5
"856","2022","Loon op Zand",3000,"18 jaar of ouder","Gemeente  ",19.1,8.2
"857","2022","Lopik",2300,"18 jaar of ouder","Gemeente  ",17.5,7.4
"858","2022","Losser",3100,"18 jaar of ouder","Gemeente  ",20.4,8.2
"859","2022","Maasdriel",3500,"18 jaar of ouder","Gemeente  ",18.3,7.7
"860","2022","Maasgouw",2800,"18 jaar of ouder","Gemeente  ",19.3,7.6
"861","2022","Maashorst",8000,"18 jaar of ouder","Gemeente  ",18.9,8.5
"862","2022","Maassluis",4500,"18 jaar of ouder","Gemeente  ",24.9,11.5
"863","2022","Maastricht",29000,"18 jaar of ouder","Gemeente  ",28.6,13.5
"864","2022","Medemblik",6500,"18 jaar of ouder","Gemeente  ",18.3,8
"865","2022","Meerssen",2100,"18 jaar of ouder","Gemeente  ",20,8
"866","2022","Meierijstad",11400,"18 jaar of ouder","Gemeente  ",18.4,8.1
"867","2022","Meppel",5300,"18 jaar of ouder","Gemeente  ",19.5,9.3
"868","2022","Middelburg (Z.)",7400,NA,NA,NA,NA
"869","2022","Midden-Delfland",2700,"18 jaar of ouder","Gemeente  ",17.9,7.4
"870","2022","Midden-Drenthe",4500,"18 jaar of ouder","Gemeente  ",16.2,7
"871","2022","Midden-Groningen",7900,"18 jaar of ouder","Gemeente  ",21.6,10
"872","2022","Moerdijk",4900,"18 jaar of ouder","Gemeente  ",19.9,8.4
"873","2022","Molenlanden",7300,"18 jaar of ouder","Gemeente  ",17.4,7.3
"874","2022","Montferland",4900,"18 jaar of ouder","Gemeente  ",18.5,8.4
"875","2022","Montfoort",2100,"18 jaar of ouder","Gemeente  ",17.3,7.2
"876","2022","Mook en Middelaar",1000,"18 jaar of ouder","Gemeente  ",16.6,6.5
"877","2022","Neder-Betuwe",4000,"18 jaar of ouder","Gemeente  ",17.9,7.9
"878","2022","Nederweert",2300,"18 jaar of ouder","Gemeente  ",17.9,7.1
"879","2022","Nieuwegein",8600,"18 jaar of ouder","Gemeente  ",22.6,10.4
"880","2022","Nieuwkoop",3900,"18 jaar of ouder","Gemeente  ",17.2,7.2
"881","2022","Nijkerk",6400,"18 jaar of ouder","Gemeente  ",17.7,7.8
"882","2022","Nijmegen",38800,"18 jaar of ouder","Gemeente  ",25.5,12.2
"883","2022","Nissewaard",11200,"18 jaar of ouder","Gemeente  ",23.8,11.1
"884","2022","Noardeast-Fryslân",6400,"18 jaar of ouder","Gemeente  ",17.6,7.5
"885","2022","Noord-Beveland",800,"18 jaar of ouder","Gemeente  ",17.8,7.3
"886","2022","Noordenveld",3500,"18 jaar of ouder","Gemeente  ",15.7,6.3
"887","2022","Noordoostpolder",7500,"18 jaar of ouder","Gemeente  ",19.3,8.9
"888","2022","Noordwijk",5800,"18 jaar of ouder","Gemeente  ",19.4,8.5
"889","2022","Nuenen, Gerwen en Nederwetten",2800,"18 jaar of ouder","Gemeente  ",16.7,6.7
"890","2022","Nunspeet",4100,"18 jaar of ouder","Gemeente  ",17.2,7.6
"891","2022","Oegstgeest",3200,"18 jaar of ouder","Gemeente  ",18.1,7.4
"892","2022","Oirschot",2600,"18 jaar of ouder","Gemeente  ",16.5,6.4
"893","2022","Oisterwijk",4200,"18 jaar of ouder","Gemeente  ",17.6,7
"894","2022","Oldambt",4900,"18 jaar of ouder","Gemeente  ",22.8,10.1
"895","2022","Oldebroek",3500,"18 jaar of ouder","Gemeente  ",16.8,7.6
"896","2022","Oldenzaal",4400,"18 jaar of ouder","Gemeente  ",18.8,8.8
"897","2022","Olst-Wijhe",2600,"18 jaar of ouder","Gemeente  ",16.1,6.9
"898","2022","Ommen",2500,"18 jaar of ouder","Gemeente  ",15.8,7
"899","2022","Oost Gelre",4200,"18 jaar of ouder","Gemeente  ",15,7.2
"900","2022","Oosterhout",7100,"18 jaar of ouder","Gemeente  ",21.9,9.7
"901","2022","Ooststellingwerf",3200,"18 jaar of ouder","Gemeente  ",17.1,7.4
"902","2022","Oostzaan",1300,"18 jaar of ouder","Gemeente  ",18.5,7.6
"903","2022","Opmeer",1800,"18 jaar of ouder","Gemeente  ",17.2,7.5
"904","2022","Opsterland",4100,"18 jaar of ouder","Gemeente  ",16.3,6.8
"905","2022","Oss",13400,"18 jaar of ouder","Gemeente  ",21.2,10
"906","2022","Oude IJsselstreek",5300,"18 jaar of ouder","Gemeente  ",18.2,8.5
"907","2022","Ouder-Amstel",1900,"18 jaar of ouder","Gemeente  ",20.9,8.6
"908","2022","Oudewater",1400,"18 jaar of ouder","Gemeente  ",17.5,7.1
"909","2022","Overbetuwe",6500,"18 jaar of ouder","Gemeente  ",17.6,7.6
"910","2022","Papendrecht",4400,"18 jaar of ouder","Gemeente  ",21.3,9.6
"911","2022","Peel en Maas",6000,"18 jaar of ouder","Gemeente  ",18.4,7.5
"912","2022","Pekela",1600,"18 jaar of ouder","Gemeente  ",22.8,11.1
"913","2022","Pijnacker-Nootdorp",8600,"18 jaar of ouder","Gemeente  ",19.1,8.1
"914","2022","Purmerend",12700,"18 jaar of ouder","Gemeente  ",22.3,10.3
"915","2022","Putten",3600,"18 jaar of ouder","Gemeente  ",16.9,7.4
"916","2022","Raalte",5200,"18 jaar of ouder","Gemeente  ",15.7,6.6
"917","2022","Reimerswaal",3600,"18 jaar of ouder","Gemeente  ",20.4,9.1
"918","2022","Renkum",3400,"18 jaar of ouder","Gemeente  ",17.6,7.5
"919","2022","Renswoude",900,"18 jaar of ouder","Gemeente  ",16.5,7
"920","2022","Reusel-De Mierden",1700,"18 jaar of ouder","Gemeente  ",17.4,6.8
"921","2022","Rheden",5500,"18 jaar of ouder","Gemeente  ",20.8,9.7
"922","2022","Rhenen",2800,"18 jaar of ouder","Gemeente  ",17.6,7.8
"923","2022","Ridderkerk",5900,"18 jaar of ouder","Gemeente  ",22.1,10.1
"924","2022","Rijssen-Holten",6000,"18 jaar of ouder","Gemeente  ",16.5,7.2
"925","2022","Rijswijk (ZH.)",6600,NA,NA,NA,NA
"926","2022","Roerdalen",2200,"18 jaar of ouder","Gemeente  ",21.2,8.9
"927","2022","Roermond",7600,"18 jaar of ouder","Gemeente  ",25.7,11.6
"928","2022","De Ronde Venen",5900,"18 jaar of ouder","Gemeente  ",18.4,7.8
"929","2022","Roosendaal",10600,"18 jaar of ouder","Gemeente  ",23.5,10.6
"930","2022","Rotterdam",114600,"18 jaar of ouder","Gemeente  ",30.6,15.6
"931","2022","Rozendaal",200,"18 jaar of ouder","Gemeente  ",11.8,4.3
"932","2022","Rucphen",2800,"18 jaar of ouder","Gemeente  ",19.8,8.3
"933","2022","Schagen",6600,"18 jaar of ouder","Gemeente  ",18,7.7
"934","2022","Scherpenzeel",1600,"18 jaar of ouder","Gemeente  ",17.4,7.3
"935","2022","Schiedam",11300,"18 jaar of ouder","Gemeente  ",28.2,13.7
"936","2022","Schiermonnikoog",100,"18 jaar of ouder","Gemeente  ",19.4,8.9
"937","2022","Schouwen-Duiveland",4000,"18 jaar of ouder","Gemeente  ",18,7.1
"938","2022","Simpelveld",1200,"18 jaar of ouder","Gemeente  ",21.9,9.4
"939","2022","Sint-Michielsgestel",3900,"18 jaar of ouder","Gemeente  ",16.1,6.5
"940","2022","Sittard-Geleen",11600,"18 jaar of ouder","Gemeente  ",25.1,11.6
"941","2022","Sliedrecht",3700,"18 jaar of ouder","Gemeente  ",21.8,10
"942","2022","Sluis",2500,"18 jaar of ouder","Gemeente  ",18.8,8.2
"943","2022","Smallingerland",7800,"18 jaar of ouder","Gemeente  ",19.5,8.8
"944","2022","Soest",6300,"18 jaar of ouder","Gemeente  ",19.6,8.8
"945","2022","Someren",2700,"18 jaar of ouder","Gemeente  ",17.9,7.4
"946","2022","Son en Breugel",2200,"18 jaar of ouder","Gemeente  ",17.2,6.9
"947","2022","Stadskanaal",4100,"18 jaar of ouder","Gemeente  ",21.4,10.1
"948","2022","Staphorst",3100,"18 jaar of ouder","Gemeente  ",15.4,6.5
"949","2022","Stede Broec",3100,"18 jaar of ouder","Gemeente  ",19.6,8.5
"950","2022","Steenbergen",3100,"18 jaar of ouder","Gemeente  ",20.3,8.6
"951","2022","Steenwijkerland",6100,"18 jaar of ouder","Gemeente  ",17.7,8
"952","2022","Stein (L.)",2900,NA,NA,NA,NA
"953","2022","Stichtse Vecht",8100,"18 jaar of ouder","Gemeente  ",19.1,8.2
"954","2022","Súdwest-Fryslân",12200,"18 jaar of ouder","Gemeente  ",17.8,7.9
"955","2022","Terneuzen",6600,"18 jaar of ouder","Gemeente  ",21.1,8.8
"956","2022","Terschelling",900,"18 jaar of ouder","Gemeente  ",17.3,7.3
"957","2022","Texel",1700,"18 jaar of ouder","Gemeente  ",18,7.6
"958","2022","Teylingen",5400,"18 jaar of ouder","Gemeente  ",18.6,8.1
"959","2022","Tholen",3900,"18 jaar of ouder","Gemeente  ",20.1,8.7
"960","2022","Tiel",6300,"18 jaar of ouder","Gemeente  ",23.4,11.3
"961","2022","Tilburg",43100,"18 jaar of ouder","Gemeente  ",26.1,12.2
"962","2022","Tubbergen",3500,"18 jaar of ouder","Gemeente  ",14.8,6
"963","2022","Twenterand",5200,"18 jaar of ouder","Gemeente  ",16.8,7.9
"964","2022","Tynaarlo",3700,"18 jaar of ouder","Gemeente  ",15.1,5.9
"965","2022","Tytsjerksteradiel",4300,"18 jaar of ouder","Gemeente  ",16.4,6.7
"966","2022","Uitgeest",2000,"18 jaar of ouder","Gemeente  ",17.8,7.7
"967","2022","Uithoorn",4200,"18 jaar of ouder","Gemeente  ",21.5,9.5
"968","2022","Urk",4200,"18 jaar of ouder","Gemeente  ",16.9,7.8
"969","2022","Utrecht (gemeente)",72400,NA,NA,NA,NA
"970","2022","Utrechtse Heuvelrug",6200,"18 jaar of ouder","Gemeente  ",17.3,7.2
"971","2022","Vaals",1500,"18 jaar of ouder","Gemeente  ",24.8,11.4
"972","2022","Valkenburg aan de Geul",1700,"18 jaar of ouder","Gemeente  ",21.5,8.9
"973","2022","Valkenswaard",3800,"18 jaar of ouder","Gemeente  ",20.3,8.7
"974","2022","Veendam",3700,"18 jaar of ouder","Gemeente  ",22.2,11
"975","2022","Veenendaal",10200,"18 jaar of ouder","Gemeente  ",20.8,9.9
"976","2022","Veere",2600,"18 jaar of ouder","Gemeente  ",14.8,5.7
"977","2022","Veldhoven",5800,"18 jaar of ouder","Gemeente  ",19.6,8.3
"978","2022","Velsen",9200,"18 jaar of ouder","Gemeente  ",21.2,10.1
"979","2022","Venlo",14000,"18 jaar of ouder","Gemeente  ",23.7,11
"980","2022","Venray",6100,"18 jaar of ouder","Gemeente  ",20.5,9
"981","2022","Vijfheerenlanden",8100,"18 jaar of ouder","Gemeente  ",19.9,9.1
"982","2022","Vlaardingen",9800,"18 jaar of ouder","Gemeente  ",26.9,12.8
"983","2022","Vlieland",200,"18 jaar of ouder","Gemeente  ",17.3,9
"984","2022","Vlissingen",5900,"18 jaar of ouder","Gemeente  ",22.6,10.2
"985","2022","Voerendaal",1300,"18 jaar of ouder","Gemeente  ",19.9,8.5
"986","2022","Voorne aan Zee",9000,NA,NA,NA,NA
"987","2022","Voorschoten",3300,"18 jaar of ouder","Gemeente  ",18.8,8
"988","2022","Voorst",3200,"18 jaar of ouder","Gemeente  ",15.6,6.7
"989","2022","Vught",3600,"18 jaar of ouder","Gemeente  ",17.7,7.3
